tuning_source,model_type,trial_id,trial_number,status,duration_seconds,best_val_precision,best_val_accuracy,best_val_auc,best_val_recall,best_val_loss,best_val_pr_auc,input_dim,batch_size,num_layers,units_layer_0,activation_0,l2_reg_0,batch_norm_0,dropout_0,units_layer_1,activation_1,l2_reg_1,batch_norm_1,dropout_1,optimizer,learning_rate,units_layer_2,activation_2,l2_reg_2,batch_norm_2,dropout_2,units_layer_3,activation_3,l2_reg_3,batch_norm_3,dropout_3,units_layer_4,activation_4,l2_reg_4,batch_norm_4,dropout_4,best_val_f1,layer_1_units,layer_1_activation,layer_1_dropout,layer_1_batch_norm,layer_1_l2_reg,layer_2_units,layer_2_activation,layer_2_dropout,layer_2_batch_norm,layer_2_l2_reg,layer_3_units,layer_3_activation,layer_3_dropout,layer_3_batch_norm,layer_3_l2_reg,layer_4_units,layer_4_activation,layer_4_dropout,layer_4_batch_norm,layer_4_l2_reg,layer_5_units,layer_5_activation,layer_5_dropout,layer_5_batch_norm,layer_5_l2_reg,num_conv_layers,filters_layer_0,kernel_size_0,conv_activation_0,conv_l2_reg_0,conv_batch_norm_0,use_pooling_0,pool_size_0,conv_dropout_0,filters_layer_1,kernel_size_1,conv_activation_1,conv_l2_reg_1,conv_batch_norm_1,use_pooling_1,pool_size_1,conv_dropout_1,num_dense_layers,dense_units_0,dense_activation_0,dense_l2_reg_0,dense_batch_norm_0,dense_dropout_0,dense_units_1,dense_activation_1,dense_l2_reg_1,dense_batch_norm_1,dense_dropout_1,filters_layer_2,kernel_size_2,conv_activation_2,conv_l2_reg_2,conv_batch_norm_2,use_pooling_2,pool_size_2,conv_dropout_2,dense_units_2,dense_activation_2,dense_l2_reg_2,dense_batch_norm_2,dense_dropout_2
bayesian_results,mlp,0,1,RUNNING,427.52795791625977,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,3.0,,,,,,,,,,,adam,0.0010145085549121,,,,,,,,,,,,,,,,0.0,96.0,elu,0.1,False,0.0063165200464702,96.0,selu,0.1,True,0.0014934649318658,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,1,2,RUNNING,473.80417108535767,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,3.0,,,,,,,,,,,adam,1.8328465016558596e-05,,,,,,,,,,,,,,,,0.0,96.0,swish,0.4,True,0.0006370428988475,160.0,selu,0.1,False,0.0008126834233973,256.0,relu,0.2,True,0.0007701487490272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,2,3,RUNNING,127.21134400367735,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,2.0,,,,,,,,,,,nadam,0.0007447307172265,,,,,,,,,,,,,,,,0.0,160.0,relu,0.2,True,0.0022126086566194,192.0,selu,0.5,False,0.0024068233145225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,3,4,RUNNING,535.1560740470886,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,nadam,0.0015162288771385,,,,,,,,,,,,,,,,0.0,128.0,relu,0.1,True,3.359421780042294e-05,256.0,elu,0.2,True,8.412469498586538e-05,96.0,swish,0.5,True,0.0001349477270496,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,4,5,RUNNING,404.1683874130249,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,,,,,,,,,,,adam,1.1257279154689149e-05,,,,,,,,,,,,,,,,0.0,96.0,elu,0.4,False,0.0070646844534511,96.0,swish,0.5,True,4.233853524384222e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,5,6,RUNNING,150.39071011543274,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,192.0,relu,0.1,True,4.959302422110811e-05,256.0,relu,0.3,True,0.0042828236650221,32.0,selu,0.5,False,1e-05,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,6,7,RUNNING,133.93681597709656,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,3.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,224.0,relu,0.1,True,1e-05,256.0,swish,0.5,False,1e-05,32.0,selu,0.5,True,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,7,8,RUNNING,383.3291969299317,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,32.0,relu,0.1,True,1e-05,256.0,relu,0.5,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,8,9,RUNNING,155.53003072738647,0.0,0.0,0.0,0.0,0.0,0.0,,128.0,5.0,,,,,,,,,,,adam,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,0.01,256.0,relu,0.1,False,1e-05,32.0,swish,0.5,True,0.01,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bayesian_results,mlp,9,10,RUNNING,554.1578085422516,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,5.0,,,,,,,,,,,rmsprop,0.01,,,,,,,,,,,,,,,,0.0,256.0,relu,0.1,True,1e-05,256.0,swish,0.5,True,0.01,256.0,swish,0.5,True,0.0041368201393095,32.0,relu,0.1,False,1e-05,32.0,relu,0.1,False,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
